訂單編號,路線代碼,司機代碼,預計到達,實際到達,客戶時窗起,客戶時窗迄,貨損旗標,客戶緯度,客戶經度
DLV-20250901-00168,R-09,D-12,2025-09-01 19:11:00,2025-09-01 20:07:00,2025-09-01 17:50:00,2025-09-01 20:32:00,0,24.06878,120.68911
DLV-20250901-00169,R-09,D-10,2025-09-01 15:26:00,2025-09-01 16:14:00,2025-09-01 14:13:00,2025-09-01 16:39:00,0,24.07178,120.66527
DLV-20250901-00170,R-09,D-08,2025-09-01 17:43:00,2025-09-01 17:25:07,2025-09-01 17:16:00,2025-09-01 18:10:00,0,24.0779,120.71253
DLV-20250901-00171,R-09,D-12,2025-09-01 11:21:00,2025-09-01 11:36:26,2025-09-01 10:55:00,2025-09-01 11:47:00,0,24.07248,120.71297
DLV-20250901-00172,R-09,D-08,2025-09-01 18:45:00,2025-09-01 19:05:39,2025-09-01 18:18:00,2025-09-01 19:12:00,0,24.04628,120.67022
DLV-20250901-00173,R-09,D-12,2025-09-01 19:58:00,2025-09-01 19:54:58,2025-09-01 19:30:00,2025-09-01 20:26:00,0,24.02146,120.68471
DLV-20250901-00174,R-09,D-08,2025-09-01 14:49:00,2025-09-01 14:46:08,2025-09-01 14:19:00,2025-09-01 15:19:00,0,24.1,120.6724
DLV-20250901-00175,R-09,D-10,2025-09-01 10:32:00,2025-09-01 10:34:58,2025-09-01 10:16:00,2025-09-01 10:48:00,0,24.09011,120.70944
DLV-20250901-00176,R-09,D-12,2025-09-01 15:09:00,2025-09-01 14:46:24,2025-09-01 14:49:00,2025-09-01 15:29:00,0,24.07543,120.70998
DLV-20250901-00177,R-09,D-08,2025-09-01 16:02:00,2025-09-01 15:46:43,2025-09-01 15:40:00,2025-09-01 16:24:00,0,24.06885,120.72019
DLV-20250901-00178,R-09,D-10,2025-09-01 12:34:00,2025-09-01 12:43:34,2025-09-01 12:12:00,2025-09-01 12:56:00,0,24.08469,120.69752
DLV-20250901-00179,R-09,D-08,2025-09-01 14:43:00,2025-09-01 15:15:43,2025-09-01 14:14:00,2025-09-01 15:12:00,0,24.08225,120.70023
DLV-20250901-00180,R-09,D-10,2025-09-01 11:52:00,2025-09-01 11:40:42,2025-09-01 11:31:00,2025-09-01 12:13:00,0,24.03107,120.68
DLV-20250901-00181,R-09,D-12,2025-09-01 16:55:00,2025-09-01 16:35:40,2025-09-01 16:37:00,2025-09-01 17:13:00,0,24.08105,120.68182
DLV-20250901-00182,R-09,D-12,2025-09-01 11:53:00,2025-09-01 12:13:15,2025-09-01 11:25:00,2025-09-01 12:21:00,0,24.09284,120.72534
DLV-20250901-00183,R-09,D-10,2025-09-01 09:26:00,2025-09-01 09:39:23,2025-09-01 09:04:00,2025-09-01 09:48:00,0,24.02653,120.67796
DLV-20250901-00184,R-09,D-10,2025-09-01 10:53:00,2025-09-01 10:57:39,2025-09-01 10:28:00,2025-09-01 11:18:00,0,24.03101,120.68295
DLV-20250901-00185,R-09,D-10,2025-09-01 11:48:00,2025-09-01 11:44:23,2025-09-01 11:33:00,2025-09-01 12:03:00,0,24.02152,120.67725
DLV-20250901-00186,R-09,D-08,2025-09-01 17:46:00,2025-09-01 17:33:24,2025-09-01 17:18:00,2025-09-01 18:14:00,0,24.04305,120.68409
DLV-20250902-00187,R-01,D-01,2025-09-02 15:40:00,2025-09-02 15:43:36,2025-09-02 15:22:00,2025-09-02 15:58:00,0,24.13499,120.68788
DLV-20250902-00188,R-01,D-11,2025-09-02 17:36:00,2025-09-02 17:23:14,2025-09-02 17:14:00,2025-09-02 17:58:00,0,24.1183,120.64513
DLV-20250902-00189,R-01,D-07,2025-09-02 12:36:00,2025-09-02 12:36:33,2025-09-02 12:19:00,2025-09-02 12:53:00,0,24.12385,120.72127
DLV-20250902-00190,R-01,D-11,2025-09-02 17:50:00,2025-09-02 18:05:12,2025-09-02 17:23:00,2025-09-02 18:17:00,0,24.09848,120.67595
DLV-20250902-00191,R-01,D-07,2025-09-02 13:47:00,2025-09-02 14:09:54,2025-09-02 13:21:00,2025-09-02 14:13:00,0,24.14757,120.65329
DLV-20250902-00192,R-01,D-11,2025-09-02 14:08:00,2025-09-02 14:10:09,2025-09-02 13:52:00,2025-09-02 14:24:00,0,24.12208,120.69642
DLV-20250902-00193,R-01,D-11,2025-09-02 16:44:00,2025-09-02 16:36:27,2025-09-02 16:25:00,2025-09-02 17:03:00,0,24.1571,120.68161
DLV-20250902-00194,R-01,D-07,2025-09-02 12:02:00,2025-09-02 12:17:16,2025-09-02 11:37:00,2025-09-02 12:27:00,0,24.13623,120.72413
DLV-20250902-00195,R-01,D-11,2025-09-02 16:16:00,2025-09-02 15:51:49,2025-09-02 16:00:00,2025-09-02 16:32:00,0,24.11029,120.67356
DLV-20250902-00196,R-01,D-01,2025-09-02 19:21:00,2025-09-02 19:34:44,2025-09-02 18:53:00,2025-09-02 19:49:00,0,24.15446,120.71657
DLV-20250902-00197,R-01,D-07,2025-09-02 14:11:00,2025-09-02 14:07:08,2025-09-02 13:48:00,2025-09-02 14:34:00,0,24.15317,120.65131
DLV-20250902-00198,R-01,D-11,2025-09-02 11:34:00,2025-09-02 11:32:29,2025-09-02 11:09:00,2025-09-02 11:59:00,0,24.11952,120.69321
DLV-20250902-00199,R-01,D-07,2025-09-02 11:44:00,2025-09-02 11:51:11,2025-09-02 11:18:00,2025-09-02 12:10:00,0,24.1298,120.69616
DLV-20250902-00200,R-01,D-01,2025-09-02 10:42:00,2025-09-02 10:46:30,2025-09-02 10:15:00,2025-09-02 11:09:00,0,24.15909,120.69935
DLV-20250902-00201,R-01,D-01,2025-09-02 11:54:00,2025-09-02 11:37:40,2025-09-02 11:38:00,2025-09-02 12:10:00,0,24.11388,120.69661
DLV-20250902-00202,R-01,D-07,2025-09-02 15:36:00,2025-09-02 15:37:25,2025-09-02 15:07:00,2025-09-02 16:05:00,0,24.12476,120.70605
DLV-20250902-00203,R-01,D-11,2025-09-02 11:33:00,2025-09-02 11:34:23,2025-09-02 11:07:00,2025-09-02 11:59:00,0,24.14696,120.66497
DLV-20250902-00204,R-01,D-01,2025-09-02 09:47:00,2025-09-02 09:52:40,2025-09-02 09:29:00,2025-09-02 10:05:00,0,24.11582,120.6807
DLV-20250902-00205,R-02,D-12,2025-09-02 16:12:00,2025-09-02 16:25:20,2025-09-02 15:54:00,2025-09-02 16:30:00,0,24.13592,120.59881
DLV-20250902-00206,R-02,D-12,2025-09-02 16:05:00,2025-09-02 16:16:39,2025-09-02 15:40:00,2025-09-02 16:30:00,0,24.18676,120.629
DLV-20250902-00207,R-02,D-02,2025-09-02 13:54:00,2025-09-02 13:24:49,2025-09-02 13:34:00,2025-09-02 14:14:00,0,24.20419,120.63602
DLV-20250902-00208,R-02,D-02,2025-09-02 17:14:00,2025-09-02 17:19:48,2025-09-02 16:55:00,2025-09-02 17:33:00,0,24.16952,120.61387
DLV-20250902-00209,R-02,D-12,2025-09-02 14:29:00,2025-09-02 14:34:33,2025-09-02 14:10:00,2025-09-02 14:48:00,0,24.1369,120.60974
DLV-20250902-00210,R-02,D-12,2025-09-02 16:33:00,2025-09-02 16:22:34,2025-09-02 16:16:00,2025-09-02 16:50:00,0,24.15536,120.59093
DLV-20250902-00211,R-02,D-02,2025-09-02 19:33:00,2025-09-02 19:41:48,2025-09-02 19:13:00,2025-09-02 19:53:00,0,24.14032,120.62523
DLV-20250902-00212,R-02,D-01,2025-09-02 10:33:00,2025-09-02 10:53:23,2025-09-02 10:14:00,2025-09-02 10:52:00,0,24.14296,120.65978
DLV-20250902-00213,R-02,D-01,2025-09-02 14:33:00,2025-09-02 14:51:19,2025-09-02 14:10:00,2025-09-02 14:56:00,0,24.20651,120.60696
DLV-20250902-00214,R-02,D-12,2025-09-02 13:39:00,2025-09-02 13:24:45,2025-09-02 13:22:00,2025-09-02 13:56:00,0,24.14349,120.66033
DLV-20250902-00215,R-02,D-01,2025-09-02 11:42:00,2025-09-02 11:23:39,2025-09-02 11:17:00,2025-09-02 12:07:00,0,24.17509,120.65102
DLV-20250902-00216,R-02,D-01,2025-09-02 10:02:00,2025-09-02 09:43:46,2025-09-02 09:39:00,2025-09-02 10:25:00,0,24.19136,120.61833
DLV-20250902-00217,R-02,D-12,2025-09-02 09:31:00,2025-09-02 09:42:33,2025-09-02 09:07:00,2025-09-02 09:55:00,0,24.19438,120.6398
DLV-20250902-00218,R-02,D-02,2025-09-02 16:04:00,2025-09-02 15:54:19,2025-09-02 15:48:00,2025-09-02 16:20:00,0,24.16325,120.62216
DLV-20250902-00219,R-02,D-02,2025-09-02 18:09:00,2025-09-02 18:17:01,2025-09-02 17:43:00,2025-09-02 18:35:00,0,24.14046,120.61464
DLV-20250902-00220,R-02,D-12,2025-09-02 10:20:00,2025-09-02 10:20:19,2025-09-02 09:51:00,2025-09-02 10:49:00,0,24.13774,120.60822
DLV-20250902-00221,R-02,D-02,2025-09-02 18:26:00,2025-09-02 18:40:14,2025-09-02 18:06:00,2025-09-02 18:46:00,0,24.2047,120.64269
DLV-20250902-00222,R-02,D-01,2025-09-02 11:31:00,2025-09-02 11:55:01,2025-09-02 11:02:00,2025-09-02 12:00:00,0,24.15468,120.58685
DLV-20250902-00223,R-02,D-02,2025-09-02 17:29:00,2025-09-02 17:37:10,2025-09-02 17:03:00,2025-09-02 17:55:00,0,24.15251,120.6328
DLV-20250902-00224,R-02,D-12,2025-09-02 19:30:00,2025-09-02 19:36:07,2025-09-02 19:12:00,2025-09-02 19:48:00,0,24.2006,120.6432
DLV-20250902-00225,R-02,D-02,2025-09-02 14:02:00,2025-09-02 14:03:29,2025-09-02 13:35:00,2025-09-02 14:29:00,0,24.17495,120.614
DLV-20250902-00226,R-02,D-02,2025-09-02 10:24:00,2025-09-02 10:03:36,2025-09-02 10:01:00,2025-09-02 10:47:00,0,24.17986,120.63388
DLV-20250902-00227,R-03,D-03,2025-09-02 15:23:00,2025-09-02 15:56:15,2025-09-02 14:57:00,2025-09-02 15:49:00,0,24.05592,120.58073
DLV-20250902-00228,R-03,D-03,2025-09-02 09:02:00,2025-09-02 09:30:18,2025-09-02 08:32:00,2025-09-02 09:32:00,0,24.05192,120.61145
DLV-20250902-00229,R-03,D-03,2025-09-02 14:59:00,2025-09-02 15:30:25,2025-09-02 14:35:00,2025-09-02 15:23:00,0,24.08059,120.58078
DLV-20250902-00230,R-03,D-07,2025-09-02 18:19:00,2025-09-02 18:58:40,2025-09-02 17:51:00,2025-09-02 18:47:00,0,24.10374,120.59803
DLV-20250902-00231,R-03,D-03,2025-09-02 18:30:00,2025-09-02 19:18:10,2025-09-02 18:08:00,2025-09-02 18:52:00,0,24.08668,120.55364
DLV-20250902-00232,R-03,D-07,2025-09-02 11:52:00,2025-09-02 12:30:55,2025-09-02 11:37:00,2025-09-02 12:07:00,0,24.0735,120.57304
DLV-20250902-00233,R-03,D-03,2025-09-02 15:32:00,2025-09-02 16:05:25,2025-09-02 15:16:00,2025-09-02 15:48:00,0,24.08149,120.58487
DLV-20250902-00234,R-03,D-07,2025-09-02 17:24:00,2025-09-02 17:38:15,2025-09-02 16:59:00,2025-09-02 17:49:00,0,24.09407,120.60941
DLV-20250902-00235,R-03,D-07,2025-09-02 18:30:00,2025-09-02 19:25:08,2025-09-02 18:06:00,2025-09-02 18:54:00,0,24.09639,120.59522
DLV-20250902-00236,R-03,D-07,2025-09-02 14:30:00,2025-09-02 15:23:57,2025-09-02 14:12:00,2025-09-02 14:48:00,0,24.08346,120.61166
DLV-20250902-00237,R-03,D-07,2025-09-02 14:49:00,2025-09-02 15:17:44,2025-09-02 14:25:00,2025-09-02 15:13:00,0,24.04632,120.61392
DLV-20250902-00238,R-03,D-07,2025-09-02 16:13:00,2025-09-02 17:26:30,2025-09-02 15:54:00,2025-09-02 16:32:00,0,24.09927,120.55914
DLV-20250902-00239,R-03,D-03,2025-09-02 19:57:00,2025-09-02 20:05:04,2025-09-02 19:41:00,2025-09-02 20:13:00,0,24.06642,120.57779
DLV-20250902-00240,R-03,D-03,2025-09-02 09:35:00,2025-09-02 10:10:45,2025-09-02 09:05:00,2025-09-02 10:05:00,0,24.05596,120.61711
DLV-20250902-00241,R-03,D-07,2025-09-02 13:41:00,2025-09-02 14:46:06,2025-09-02 13:25:00,2025-09-02 13:57:00,0,24.05401,120.61058
DLV-20250902-00242,R-03,D-03,2025-09-02 09:53:00,2025-09-02 10:01:52,2025-09-02 09:29:00,2025-09-02 10:17:00,0,24.04074,120.58544
DLV-20250902-00243,R-03,D-03,2025-09-02 14:18:00,2025-09-02 14:35:51,2025-09-02 13:48:00,2025-09-02 14:48:00,0,24.05074,120.58034
DLV-20250902-00244,R-03,D-07,2025-09-02 12:51:00,2025-09-02 13:45:44,2025-09-02 12:22:00,2025-09-02 13:20:00,0,24.09749,120.54113
DLV-20250902-00245,R-03,D-07,2025-09-02 13:36:00,2025-09-02 13:54:54,2025-09-02 13:09:00,2025-09-02 14:03:00,0,24.08122,120.54694
DLV-20250902-00246,R-03,D-03,2025-09-02 11:08:00,2025-09-02 10:52:12,2025-09-02 10:53:00,2025-09-02 11:23:00,0,24.05884,120.6003
DLV-20250902-00247,R-04,D-04,2025-09-02 18:46:00,2025-09-02 18:54:28,2025-09-02 18:20:00,2025-09-02 19:12:00,0,24.11497,120.66946
DLV-20250902-00248,R-04,D-04,2025-09-02 11:25:00,2025-09-02 11:20:52,2025-09-02 11:01:00,2025-09-02 11:49:00,0,24.1611,120.73525
DLV-20250902-00249,R-04,D-04,2025-09-02 18:14:00,2025-09-02 18:25:51,2025-09-02 17:55:00,2025-09-02 18:33:00,0,24.18911,120.68989
DLV-20250902-00250,R-04,D-11,2025-09-02 17:58:00,2025-09-02 17:43:20,2025-09-02 17:37:00,2025-09-02 18:19:00,0,24.16443,120.70767
DLV-20250902-00251,R-04,D-02,2025-09-02 17:28:00,2025-09-02 17:30:42,2025-09-02 17:02:00,2025-09-02 17:54:00,0,24.15513,120.66494
DLV-20250902-00252,R-04,D-11,2025-09-02 17:12:00,2025-09-02 17:05:51,2025-09-02 16:47:00,2025-09-02 17:37:00,0,24.14535,120.71442
DLV-20250902-00253,R-04,D-11,2025-09-02 18:31:00,2025-09-02 18:41:00,2025-09-02 18:15:00,2025-09-02 18:47:00,0,24.15106,120.69654
DLV-20250902-00254,R-04,D-02,2025-09-02 17:29:00,2025-09-02 17:36:45,2025-09-02 17:05:00,2025-09-02 17:53:00,0,24.14168,120.72532
DLV-20250902-00255,R-04,D-11,2025-09-02 12:37:00,2025-09-02 12:48:17,2025-09-02 12:20:00,2025-09-02 12:54:00,0,24.11482,120.73154
DLV-20250902-00256,R-04,D-04,2025-09-02 09:18:00,2025-09-02 09:23:34,2025-09-02 08:50:00,2025-09-02 09:46:00,0,24.12083,120.71132
DLV-20250902-00257,R-04,D-11,2025-09-02 19:26:00,2025-09-02 19:23:39,2025-09-02 18:57:00,2025-09-02 19:55:00,0,24.18254,120.69005
DLV-20250902-00258,R-04,D-11,2025-09-02 19:55:00,2025-09-02 19:44:16,2025-09-02 19:29:00,2025-09-02 20:21:00,0,24.18943,120.69144
DLV-20250902-00259,R-04,D-02,2025-09-02 12:53:00,2025-09-02 12:55:34,2025-09-02 12:29:00,2025-09-02 13:17:00,0,24.16753,120.69393
DLV-20250902-00260,R-04,D-04,2025-09-02 12:15:00,2025-09-02 12:15:03,2025-09-02 11:46:00,2025-09-02 12:44:00,0,24.13205,120.73499
DLV-20250902-00261,R-04,D-11,2025-09-02 10:02:00,2025-09-02 10:06:34,2025-09-02 09:47:00,2025-09-02 10:17:00,0,24.11538,120.70752
DLV-20250902-00262,R-04,D-04,2025-09-02 18:43:00,2025-09-02 18:38:53,2025-09-02 18:27:00,2025-09-02 18:59:00,0,24.12875,120.67738
DLV-20250902-00263,R-04,D-02,2025-09-02 11:32:00,2025-09-02 11:28:22,2025-09-02 11:08:00,2025-09-02 11:56:00,0,24.18331,120.70609
DLV-20250902-00264,R-04,D-11,2025-09-02 18:49:00,2025-09-02 18:48:10,2025-09-02 18:25:00,2025-09-02 19:13:00,0,24.18886,120.7017
DLV-20250902-00265,R-04,D-04,2025-09-02 13:17:00,2025-09-02 13:44:06,2025-09-02 12:57:00,2025-09-02 13:37:00,0,24.14418,120.69965
DLV-20250902-00266,R-04,D-04,2025-09-02 19:42:00,2025-09-02 19:56:26,2025-09-02 19:14:00,2025-09-02 20:10:00,0,24.13399,120.67471
DLV-20250902-00267,R-04,D-11,2025-09-02 16:15:00,2025-09-02 16:24:56,2025-09-02 15:53:00,2025-09-02 16:37:00,0,24.16661,120.72446
DLV-20250902-00268,R-04,D-02,2025-09-02 17:26:00,2025-09-02 17:41:00,2025-09-02 17:07:00,2025-09-02 17:45:00,0,24.1304,120.68642
DLV-20250902-00269,R-04,D-02,2025-09-02 16:54:00,2025-09-02 16:50:55,2025-09-02 16:28:00,2025-09-02 17:20:00,0,24.16797,120.67524
DLV-20250902-00270,R-05,D-05,2025-09-02 19:38:00,2025-09-02 19:20:23,2025-09-02 19:17:00,2025-09-02 19:59:00,0,24.11201,120.67872
DLV-20250902-00271,R-05,D-04,2025-09-02 16:13:00,2025-09-02 16:20:21,2025-09-02 15:58:00,2025-09-02 16:28:00,0,24.0802,120.68432
DLV-20250902-00272,R-05,D-07,2025-09-02 16:58:00,2025-09-02 17:00:36,2025-09-02 16:37:00,2025-09-02 17:19:00,0,24.08415,120.65073
DLV-20250902-00273,R-05,D-05,2025-09-02 15:29:00,2025-09-02 15:45:19,2025-09-02 15:03:00,2025-09-02 15:55:00,0,24.09377,120.69562
DLV-20250902-00274,R-05,D-05,2025-09-02 10:51:00,2025-09-02 11:04:25,2025-09-02 10:26:00,2025-09-02 11:16:00,0,24.09466,120.65811
DLV-20250902-00275,R-05,D-07,2025-09-02 12:47:00,2025-09-02 12:59:12,2025-09-02 12:19:00,2025-09-02 13:15:00,0,24.0807,120.6434
DLV-20250902-00276,R-05,D-07,2025-09-02 12:31:00,2025-09-02 12:30:11,2025-09-02 12:06:00,2025-09-02 12:56:00,0,24.13073,120.70232
DLV-20250902-00277,R-05,D-07,2025-09-02 16:29:00,2025-09-02 16:37:00,2025-09-02 16:09:00,2025-09-02 16:49:00,0,24.10872,120.63972
DLV-20250902-00278,R-05,D-07,2025-09-02 19:03:00,2025-09-02 19:23:03,2025-09-02 18:46:00,2025-09-02 19:20:00,0,24.11846,120.68615
DLV-20250902-00279,R-05,D-05,2025-09-02 11:53:00,2025-09-02 11:49:55,2025-09-02 11:34:00,2025-09-02 12:12:00,1,24.10546,120.65486
DLV-20250902-00280,R-05,D-07,2025-09-02 19:42:00,2025-09-02 20:08:24,2025-09-02 19:12:00,2025-09-02 20:12:00,1,24.10758,120.65791
DLV-20250902-00281,R-05,D-04,2025-09-02 17:46:00,2025-09-02 17:40:52,2025-09-02 17:31:00,2025-09-02 18:01:00,0,24.12083,120.65945
DLV-20250902-00282,R-05,D-04,2025-09-02 10:58:00,2025-09-02 11:30:39,2025-09-02 10:40:00,2025-09-02 11:16:00,0,24.08428,120.67458
DLV-20250902-00283,R-05,D-05,2025-09-02 14:17:00,2025-09-02 14:18:21,2025-09-02 13:50:00,2025-09-02 14:44:00,0,24.08446,120.68078
DLV-20250902-00284,R-05,D-05,2025-09-02 19:52:00,2025-09-02 19:59:31,2025-09-02 19:36:00,2025-09-02 20:08:00,0,24.09534,120.66922
DLV-20250902-00285,R-05,D-04,2025-09-02 19:00:00,2025-09-02 18:53:07,2025-09-02 18:32:00,2025-09-02 19:28:00,0,24.0915,120.70319
DLV-20250902-00286,R-05,D-04,2025-09-02 17:58:00,2025-09-02 17:53:13,2025-09-02 17:42:00,2025-09-02 18:14:00,0,24.1371,120.68038
DLV-20250902-00287,R-05,D-07,2025-09-02 16:17:00,2025-09-02 16:32:25,2025-09-02 15:54:00,2025-09-02 16:40:00,0,24.11008,120.62763
DLV-20250902-00288,R-05,D-05,2025-09-02 09:13:00,2025-09-02 08:55:52,2025-09-02 08:46:00,2025-09-02 09:40:00,0,24.08894,120.67012
DLV-20250902-00289,R-05,D-07,2025-09-02 15:43:00,2025-09-02 15:48:17,2025-09-02 15:24:00,2025-09-02 16:02:00,0,24.12014,120.63127
DLV-20250902-00290,R-05,D-07,2025-09-02 14:03:00,2025-09-02 14:11:13,2025-09-02 13:46:00,2025-09-02 14:20:00,0,24.12652,120.70139
DLV-20250902-00291,R-05,D-05,2025-09-02 14:01:00,2025-09-02 14:06:01,2025-09-02 13:38:00,2025-09-02 14:24:00,0,24.10104,120.64325
DLV-20250902-00292,R-06,D-06,2025-09-02 15:11:00,2025-09-02 15:03:27,2025-09-02 14:54:00,2025-09-02 15:28:00,0,24.23363,120.69972
DLV-20250902-00293,R-06,D-05,2025-09-02 10:17:00,2025-09-02 10:01:03,2025-09-02 09:58:00,2025-09-02 10:36:00,0,24.27271,120.69234
DLV-20250902-00294,R-06,D-06,2025-09-02 14:23:00,2025-09-02 14:23:57,2025-09-02 13:59:00,2025-09-02 14:47:00,0,24.27091,120.68818
DLV-20250902-00295,R-06,D-05,2025-09-02 11:27:00,2025-09-02 11:27:45,2025-09-02 10:58:00,2025-09-02 11:56:00,0,24.251,120.68826
DLV-20250902-00296,R-06,D-05,2025-09-02 14:35:00,2025-09-02 14:48:30,2025-09-02 14:10:00,2025-09-02 15:00:00,0,24.21099,120.7131
DLV-20250902-00297,R-06,D-05,2025-09-02 17:57:00,2025-09-02 18:05:56,2025-09-02 17:35:00,2025-09-02 18:19:00,0,24.22357,120.71046
DLV-20250902-00298,R-06,D-05,2025-09-02 13:19:00,2025-09-02 13:18:13,2025-09-02 12:59:00,2025-09-02 13:39:00,0,24.24369,120.71874
DLV-20250902-00299,R-06,D-05,2025-09-02 14:16:00,2025-09-02 14:22:41,2025-09-02 13:54:00,2025-09-02 14:38:00,0,24.24966,120.72933
DLV-20250902-00300,R-06,D-06,2025-09-02 10:08:00,2025-09-02 09:58:08,2025-09-02 09:43:00,2025-09-02 10:33:00,0,24.24039,120.74898
DLV-20250902-00301,R-06,D-06,2025-09-02 14:27:00,2025-09-02 14:54:33,2025-09-02 14:08:00,2025-09-02 14:46:00,0,24.25826,120.73562
DLV-20250902-00302,R-06,D-06,2025-09-02 14:11:00,2025-09-02 14:41:48,2025-09-02 13:47:00,2025-09-02 14:35:00,0,24.26063,120.75742
DLV-20250902-00303,R-06,D-05,2025-09-02 14:24:00,2025-09-02 14:17:01,2025-09-02 14:01:00,2025-09-02 14:47:00,0,24.24143,120.68911
DLV-20250902-00304,R-06,D-09,2025-09-02 12:37:00,2025-09-02 12:44:33,2025-09-02 12:22:00,2025-09-02 12:52:00,0,24.24693,120.73667
DLV-20250902-00305,R-06,D-06,2025-09-02 13:53:00,2025-09-02 13:52:52,2025-09-02 13:36:00,2025-09-02 14:10:00,0,24.27365,120.71273
DLV-20250902-00306,R-06,D-06,2025-09-02 11:40:00,2025-09-02 11:37:00,2025-09-02 11:21:00,2025-09-02 11:59:00,0,24.27313,120.68592
DLV-20250902-00307,R-06,D-09,2025-09-02 16:37:00,2025-09-02 16:45:39,2025-09-02 16:10:00,2025-09-02 17:04:00,0,24.28388,120.74957
DLV-20250902-00308,R-06,D-06,2025-09-02 17:02:00,2025-09-02 17:04:52,2025-09-02 16:45:00,2025-09-02 17:19:00,0,24.22986,120.73318
DLV-20250902-00309,R-06,D-05,2025-09-02 19:39:00,2025-09-02 19:49:49,2025-09-02 19:12:00,2025-09-02 20:06:00,0,24.23653,120.7437
DLV-20250902-00310,R-06,D-05,2025-09-02 09:06:00,2025-09-02 09:15:27,2025-09-02 08:43:00,2025-09-02 09:29:00,0,24.26975,120.72464
DLV-20250902-00311,R-06,D-09,2025-09-02 18:14:00,2025-09-02 18:12:23,2025-09-02 17:55:00,2025-09-02 18:33:00,0,24.21197,120.68836
DLV-20250902-00312,R-06,D-06,2025-09-02 10:07:00,2025-09-02 10:16:29,2025-09-02 09:41:00,2025-09-02 10:33:00,0,24.24643,120.69655
DLV-20250902-00313,R-06,D-06,2025-09-02 14:30:00,2025-09-02 14:13:03,2025-09-02 14:12:00,2025-09-02 14:48:00,0,24.26574,120.70551
DLV-20250902-00314,R-06,D-06,2025-09-02 09:51:00,2025-09-02 09:50:22,2025-09-02 09:26:00,2025-09-02 10:16:00,0,24.26417,120.69315
DLV-20250902-00315,R-06,D-09,2025-09-02 12:33:00,2025-09-02 12:30:30,2025-09-02 12:13:00,2025-09-02 12:53:00,0,24.23648,120.71411
DLV-20250902-00316,R-06,D-06,2025-09-02 12:51:00,2025-09-02 12:44:39,2025-09-02 12:23:00,2025-09-02 13:19:00,0,24.26899,120.75065
DLV-20250902-00317,R-06,D-06,2025-09-02 18:27:00,2025-09-02 18:33:19,2025-09-02 18:06:00,2025-09-02 18:48:00,0,24.2663,120.74368
DLV-20250902-00318,R-07,D-08,2025-09-02 14:20:00,2025-09-02 14:32:03,2025-09-02 13:59:00,2025-09-02 14:41:00,0,24.06599,120.78901
DLV-20250902-00319,R-07,D-10,2025-09-02 18:24:00,2025-09-02 18:15:30,2025-09-02 17:58:00,2025-09-02 18:50:00,0,24.08163,120.7338
DLV-20250902-00320,R-07,D-10,2025-09-02 18:37:00,2025-09-02 18:51:54,2025-09-02 18:19:00,2025-09-02 18:55:00,0,24.05436,120.74986
DLV-20250902-00321,R-07,D-08,2025-09-02 17:24:00,2025-09-02 17:18:18,2025-09-02 16:57:00,2025-09-02 17:51:00,0,24.08393,120.76299
DLV-20250902-00322,R-07,D-08,2025-09-02 17:10:00,2025-09-02 17:13:12,2025-09-02 16:40:00,2025-09-02 17:40:00,0,24.05997,120.78736
DLV-20250902-00323,R-07,D-08,2025-09-02 14:00:00,2025-09-02 13:52:07,2025-09-02 13:33:00,2025-09-02 14:27:00,0,24.08544,120.7596
DLV-20250902-00324,R-07,D-10,2025-09-02 15:45:00,2025-09-02 15:45:45,2025-09-02 15:16:00,2025-09-02 16:14:00,0,24.05161,120.72247
DLV-20250902-00325,R-07,D-08,2025-09-02 13:02:00,2025-09-02 12:59:40,2025-09-02 12:42:00,2025-09-02 13:22:00,0,24.09025,120.7818
DLV-20250902-00326,R-07,D-10,2025-09-02 17:32:00,2025-09-02 17:46:43,2025-09-02 17:14:00,2025-09-02 17:50:00,0,24.06643,120.76345
DLV-20250902-00327,R-07,D-10,2025-09-02 17:52:00,2025-09-02 17:52:51,2025-09-02 17:23:00,2025-09-02 18:21:00,0,24.12418,120.72819
DLV-20250902-00328,R-07,D-08,2025-09-02 13:55:00,2025-09-02 13:34:44,2025-09-02 13:39:00,2025-09-02 14:11:00,0,24.07289,120.78534
DLV-20250902-00329,R-07,D-10,2025-09-02 10:49:00,2025-09-02 10:52:07,2025-09-02 10:23:00,2025-09-02 11:15:00,0,24.09382,120.75425
DLV-20250902-00330,R-07,D-08,2025-09-02 12:52:00,2025-09-02 12:44:22,2025-09-02 12:31:00,2025-09-02 13:13:00,0,24.09061,120.76258
DLV-20250902-00331,R-07,D-08,2025-09-02 14:45:00,2025-09-02 14:40:51,2025-09-02 14:27:00,2025-09-02 15:03:00,0,24.10501,120.75293
DLV-20250902-00332,R-07,D-08,2025-09-02 13:55:00,2025-09-02 14:10:05,2025-09-02 13:36:00,2025-09-02 14:14:00,0,24.05562,120.7317
DLV-20250902-00333,R-07,D-10,2025-09-02 12:48:00,2025-09-02 12:54:38,2025-09-02 12:29:00,2025-09-02 13:07:00,0,24.0665,120.75314
DLV-20250902-00334,R-07,D-10,2025-09-02 10:40:00,2025-09-02 10:30:01,2025-09-02 10:23:00,2025-09-02 10:57:00,0,24.10498,120.77558
