訂單日期,訂單編號,SKU,品名,數量
2025-09-03,ORD-20250903-0069,SKU070,紙品_07,2
2025-09-03,ORD-20250903-0069,SKU014,罐頭_02,20
2025-09-03,ORD-20250903-0070,SKU002,飲料_01,19
2025-09-03,ORD-20250903-0070,SKU092,飲料_10,1
2025-09-03,ORD-20250903-0070,SKU010,紙品_01,21
2025-09-03,ORD-20250903-0070,SKU002,飲料_01,19
2025-09-03,ORD-20250903-0071,SKU047,冷凍食品_05,9
2025-09-03,ORD-20250903-0071,SKU014,罐頭_02,13
2025-09-03,ORD-20250903-0071,SKU038,個人保養_04,7
2025-09-03,ORD-20250903-0071,SKU003,零食_01,24
2025-09-03,ORD-20250903-0072,SKU013,零食_02,22
2025-09-03,ORD-20250903-0072,SKU001,即食麵_01,6
2025-09-03,ORD-20250903-0072,SKU009,清潔用品_01,24
2025-09-03,ORD-20250903-0072,SKU040,紙品_04,3
2025-09-03,ORD-20250903-0072,SKU024,罐頭_03,5
2025-09-03,ORD-20250903-0072,SKU090,紙品_09,3
2025-09-03,ORD-20250903-0072,SKU034,罐頭_04,5
2025-09-03,ORD-20250903-0072,SKU076,米麵_08,1
2025-09-03,ORD-20250903-0072,SKU020,紙品_02,18
2025-09-03,ORD-20250903-0073,SKU053,零食_06,3
2025-09-03,ORD-20250903-0073,SKU044,罐頭_05,2
2025-09-03,ORD-20250903-0073,SKU002,飲料_01,6
2025-09-03,ORD-20250903-0073,SKU003,零食_01,15
2025-09-03,ORD-20250903-0074,SKU008,個人保養_01,23
2025-09-03,ORD-20250903-0074,SKU012,飲料_02,10
2025-09-03,ORD-20250903-0074,SKU003,零食_01,10
2025-09-03,ORD-20250903-0074,SKU024,罐頭_03,4
2025-09-03,ORD-20250903-0075,SKU032,飲料_04,11
2025-09-03,ORD-20250903-0075,SKU012,飲料_02,9
2025-09-03,ORD-20250903-0075,SKU042,飲料_05,5
2025-09-03,ORD-20250903-0075,SKU021,即食麵_03,9
2025-09-03,ORD-20250903-0076,SKU006,米麵_01,23
2025-09-03,ORD-20250903-0076,SKU006,米麵_01,14
2025-09-03,ORD-20250903-0076,SKU001,即食麵_01,25
2025-09-03,ORD-20250903-0076,SKU060,紙品_06,4
2025-09-03,ORD-20250903-0076,SKU078,個人保養_08,3
2025-09-03,ORD-20250903-0076,SKU041,即食麵_05,9
2025-09-03,ORD-20250903-0076,SKU003,零食_01,14
2025-09-03,ORD-20250903-0076,SKU017,冷凍食品_02,11
2025-09-03,ORD-20250903-0076,SKU010,紙品_01,17
2025-09-03,ORD-20250903-0077,SKU002,飲料_01,17
2025-09-03,ORD-20250903-0077,SKU012,飲料_02,13
2025-09-03,ORD-20250903-0077,SKU011,即食麵_02,5
2025-09-03,ORD-20250903-0077,SKU008,個人保養_01,23
2025-09-03,ORD-20250903-0077,SKU044,罐頭_05,12
2025-09-03,ORD-20250903-0077,SKU001,即食麵_01,6
2025-09-03,ORD-20250903-0077,SKU065,調味料_07,5
2025-09-03,ORD-20250903-0078,SKU021,即食麵_03,12
2025-09-03,ORD-20250903-0078,SKU079,清潔用品_08,2
2025-09-03,ORD-20250903-0078,SKU007,冷凍食品_01,25
2025-09-03,ORD-20250903-0078,SKU059,清潔用品_06,1
2025-09-03,ORD-20250903-0078,SKU032,飲料_04,12
2025-09-03,ORD-20250903-0078,SKU011,即食麵_02,25
2025-09-03,ORD-20250903-0078,SKU036,米麵_04,2
2025-09-03,ORD-20250903-0078,SKU034,罐頭_04,6
2025-09-03,ORD-20250903-0078,SKU041,即食麵_05,9
2025-09-03,ORD-20250903-0079,SKU029,清潔用品_03,8
2025-09-03,ORD-20250903-0079,SKU049,清潔用品_05,4
2025-09-03,ORD-20250903-0079,SKU002,飲料_01,11
2025-09-03,ORD-20250903-0079,SKU008,個人保養_01,9
2025-09-03,ORD-20250903-0080,SKU074,罐頭_08,3
2025-09-03,ORD-20250903-0080,SKU011,即食麵_02,15
2025-09-03,ORD-20250903-0080,SKU021,即食麵_03,3
2025-09-03,ORD-20250903-0080,SKU007,冷凍食品_01,19
2025-09-03,ORD-20250903-0080,SKU003,零食_01,7
2025-09-03,ORD-20250903-0080,SKU081,即食麵_09,2
2025-09-03,ORD-20250903-0080,SKU088,個人保養_09,2
2025-09-03,ORD-20250903-0080,SKU093,零食_10,4
2025-09-03,ORD-20250903-0081,SKU011,即食麵_02,25
2025-09-03,ORD-20250903-0081,SKU058,個人保養_06,3
2025-09-03,ORD-20250903-0081,SKU001,即食麵_01,8
2025-09-03,ORD-20250903-0081,SKU025,調味料_03,12
2025-09-03,ORD-20250903-0081,SKU018,個人保養_02,12
2025-09-03,ORD-20250903-0081,SKU040,紙品_04,9
2025-09-03,ORD-20250903-0081,SKU040,紙品_04,2
2025-09-03,ORD-20250903-0081,SKU030,紙品_03,11
2025-09-03,ORD-20250903-0082,SKU009,清潔用品_01,6
2025-09-03,ORD-20250903-0082,SKU032,飲料_04,2
2025-09-03,ORD-20250903-0082,SKU037,冷凍食品_04,6
2025-09-03,ORD-20250903-0082,SKU035,調味料_04,9
2025-09-03,ORD-20250903-0082,SKU018,個人保養_02,8
2025-09-03,ORD-20250903-0082,SKU044,罐頭_05,3
2025-09-03,ORD-20250903-0082,SKU037,冷凍食品_04,5
2025-09-03,ORD-20250903-0082,SKU002,飲料_01,22
2025-09-03,ORD-20250903-0083,SKU013,零食_02,23
2025-09-03,ORD-20250903-0083,SKU012,飲料_02,9
2025-09-03,ORD-20250903-0083,SKU089,清潔用品_09,4
2025-09-03,ORD-20250903-0083,SKU043,零食_05,12
2025-09-03,ORD-20250903-0083,SKU025,調味料_03,3
2025-09-03,ORD-20250903-0084,SKU033,零食_04,7
2025-09-03,ORD-20250903-0084,SKU087,冷凍食品_09,1
2025-09-03,ORD-20250903-0084,SKU007,冷凍食品_01,16
2025-09-03,ORD-20250903-0084,SKU043,零食_05,10
2025-09-03,ORD-20250903-0084,SKU005,調味料_01,25
2025-09-03,ORD-20250903-0084,SKU017,冷凍食品_02,16
2025-09-03,ORD-20250903-0084,SKU005,調味料_01,6
2025-09-03,ORD-20250903-0085,SKU007,冷凍食品_01,5
2025-09-03,ORD-20250903-0085,SKU093,零食_10,1
2025-09-03,ORD-20250903-0085,SKU089,清潔用品_09,3
2025-09-03,ORD-20250903-0085,SKU064,罐頭_07,2
2025-09-03,ORD-20250903-0085,SKU002,飲料_01,9
2025-09-03,ORD-20250903-0085,SKU005,調味料_01,23
2025-09-03,ORD-20250903-0085,SKU036,米麵_04,5
2025-09-03,ORD-20250903-0086,SKU065,調味料_07,2
2025-09-03,ORD-20250903-0086,SKU026,米麵_03,7
2025-09-03,ORD-20250903-0086,SKU030,紙品_03,4
2025-09-03,ORD-20250903-0086,SKU062,飲料_07,5
2025-09-03,ORD-20250903-0087,SKU007,冷凍食品_01,10
2025-09-03,ORD-20250903-0087,SKU097,冷凍食品_10,1
2025-09-03,ORD-20250903-0087,SKU098,個人保養_10,1
2025-09-03,ORD-20250903-0087,SKU025,調味料_03,4
2025-09-03,ORD-20250903-0088,SKU011,即食麵_02,13
2025-09-03,ORD-20250903-0088,SKU057,冷凍食品_06,1
2025-09-03,ORD-20250903-0088,SKU030,紙品_03,4
2025-09-03,ORD-20250903-0088,SKU001,即食麵_01,18
2025-09-03,ORD-20250903-0089,SKU002,飲料_01,21
2025-09-03,ORD-20250903-0089,SKU001,即食麵_01,14
2025-09-03,ORD-20250903-0089,SKU017,冷凍食品_02,19
2025-09-03,ORD-20250903-0089,SKU011,即食麵_02,25
2025-09-03,ORD-20250903-0089,SKU031,即食麵_04,2
2025-09-03,ORD-20250903-0089,SKU017,冷凍食品_02,6
2025-09-03,ORD-20250903-0089,SKU005,調味料_01,20
2025-09-03,ORD-20250903-0089,SKU033,零食_04,8
2025-09-03,ORD-20250903-0090,SKU042,飲料_05,6
2025-09-03,ORD-20250903-0090,SKU020,紙品_02,24
2025-09-03,ORD-20250903-0090,SKU080,紙品_08,5
2025-09-03,ORD-20250903-0090,SKU001,即食麵_01,22
2025-09-03,ORD-20250903-0090,SKU001,即食麵_01,15
2025-09-03,ORD-20250903-0090,SKU032,飲料_04,8
2025-09-03,ORD-20250903-0090,SKU001,即食麵_01,24
2025-09-03,ORD-20250903-0091,SKU008,個人保養_01,11
2025-09-03,ORD-20250903-0091,SKU022,飲料_03,8
2025-09-03,ORD-20250903-0091,SKU016,米麵_02,19
2025-09-03,ORD-20250903-0091,SKU058,個人保養_06,2
2025-09-03,ORD-20250903-0091,SKU002,飲料_01,18
2025-09-03,ORD-20250903-0091,SKU038,個人保養_04,7
2025-09-03,ORD-20250903-0091,SKU074,罐頭_08,4
2025-09-03,ORD-20250903-0091,SKU026,米麵_03,8
2025-09-03,ORD-20250903-0092,SKU048,個人保養_05,3
2025-09-03,ORD-20250903-0092,SKU009,清潔用品_01,7
2025-09-03,ORD-20250903-0092,SKU009,清潔用品_01,7
2025-09-03,ORD-20250903-0092,SKU006,米麵_01,18
2025-09-03,ORD-20250903-0092,SKU090,紙品_09,1
2025-09-03,ORD-20250903-0092,SKU042,飲料_05,7
2025-09-03,ORD-20250903-0092,SKU019,清潔用品_02,9
2025-09-03,ORD-20250903-0093,SKU001,即食麵_01,6
2025-09-03,ORD-20250903-0093,SKU090,紙品_09,3
2025-09-03,ORD-20250903-0093,SKU027,冷凍食品_03,11
2025-09-03,ORD-20250903-0093,SKU040,紙品_04,6
2025-09-03,ORD-20250903-0093,SKU014,罐頭_02,16
2025-09-03,ORD-20250903-0093,SKU073,零食_08,1
2025-09-03,ORD-20250903-0093,SKU087,冷凍食品_09,5
2025-09-03,ORD-20250903-0093,SKU015,調味料_02,21
2025-09-03,ORD-20250903-0094,SKU003,零食_01,8
2025-09-03,ORD-20250903-0094,SKU020,紙品_02,13
2025-09-03,ORD-20250903-0094,SKU068,個人保養_07,5
2025-09-03,ORD-20250903-0094,SKU011,即食麵_02,12
2025-09-03,ORD-20250903-0094,SKU027,冷凍食品_03,8
2025-09-03,ORD-20250903-0095,SKU094,罐頭_10,2
2025-09-03,ORD-20250903-0095,SKU063,零食_07,3
2025-09-03,ORD-20250903-0095,SKU033,零食_04,6
2025-09-03,ORD-20250903-0095,SKU036,米麵_04,7
2025-09-03,ORD-20250903-0095,SKU001,即食麵_01,16
2025-09-03,ORD-20250903-0095,SKU084,罐頭_09,1
2025-09-03,ORD-20250903-0095,SKU065,調味料_07,2
2025-09-03,ORD-20250903-0095,SKU007,冷凍食品_01,9
2025-09-03,ORD-20250903-0096,SKU038,個人保養_04,4
2025-09-03,ORD-20250903-0096,SKU001,即食麵_01,16
2025-09-03,ORD-20250903-0096,SKU050,紙品_05,6
2025-09-03,ORD-20250903-0096,SKU094,罐頭_10,3
2025-09-03,ORD-20250903-0096,SKU002,飲料_01,23
2025-09-03,ORD-20250903-0096,SKU024,罐頭_03,11
2025-09-03,ORD-20250903-0096,SKU012,飲料_02,7
2025-09-03,ORD-20250903-0096,SKU017,冷凍食品_02,6
2025-09-04,ORD-20250904-0097,SKU052,飲料_06,5
2025-09-04,ORD-20250904-0097,SKU001,即食麵_01,19
2025-09-04,ORD-20250904-0097,SKU001,即食麵_01,18
2025-09-04,ORD-20250904-0097,SKU017,冷凍食品_02,13
2025-09-04,ORD-20250904-0097,SKU015,調味料_02,11
2025-09-04,ORD-20250904-0098,SKU002,飲料_01,24
2025-09-04,ORD-20250904-0098,SKU016,米麵_02,6
2025-09-04,ORD-20250904-0098,SKU007,冷凍食品_01,5
2025-09-04,ORD-20250904-0098,SKU041,即食麵_05,5
2025-09-04,ORD-20250904-0098,SKU020,紙品_02,14
2025-09-04,ORD-20250904-0098,SKU039,清潔用品_04,5
2025-09-04,ORD-20250904-0098,SKU001,即食麵_01,9
2025-09-04,ORD-20250904-0098,SKU013,零食_02,13
2025-09-04,ORD-20250904-0099,SKU009,清潔用品_01,21
2025-09-04,ORD-20250904-0099,SKU001,即食麵_01,22
2025-09-04,ORD-20250904-0099,SKU051,即食麵_06,3
2025-09-04,ORD-20250904-0099,SKU003,零食_01,7
2025-09-04,ORD-20250904-0099,SKU012,飲料_02,17
2025-09-04,ORD-20250904-0099,SKU044,罐頭_05,2
2025-09-04,ORD-20250904-0100,SKU001,即食麵_01,8
2025-09-04,ORD-20250904-0100,SKU083,零食_09,4
2025-09-04,ORD-20250904-0100,SKU071,即食麵_08,1
2025-09-04,ORD-20250904-0100,SKU029,清潔用品_03,7
2025-09-04,ORD-20250904-0100,SKU028,個人保養_03,4
2025-09-04,ORD-20250904-0100,SKU045,調味料_05,11
2025-09-04,ORD-20250904-0100,SKU015,調味料_02,19
2025-09-04,ORD-20250904-0101,SKU082,飲料_09,3
2025-09-04,ORD-20250904-0101,SKU002,飲料_01,10
2025-09-04,ORD-20250904-0101,SKU067,冷凍食品_07,1
2025-09-04,ORD-20250904-0101,SKU006,米麵_01,21
2025-09-04,ORD-20250904-0101,SKU030,紙品_03,12
2025-09-04,ORD-20250904-0101,SKU023,零食_03,3
2025-09-04,ORD-20250904-0101,SKU013,零食_02,21
2025-09-04,ORD-20250904-0101,SKU008,個人保養_01,21
2025-09-04,ORD-20250904-0101,SKU010,紙品_01,11
2025-09-04,ORD-20250904-0102,SKU011,即食麵_02,10
2025-09-04,ORD-20250904-0102,SKU091,即食麵_10,5
2025-09-04,ORD-20250904-0102,SKU037,冷凍食品_04,4
2025-09-04,ORD-20250904-0102,SKU003,零食_01,25
2025-09-04,ORD-20250904-0102,SKU002,飲料_01,7
2025-09-04,ORD-20250904-0102,SKU006,米麵_01,10
2025-09-04,ORD-20250904-0103,SKU021,即食麵_03,12
2025-09-04,ORD-20250904-0103,SKU052,飲料_06,3
2025-09-04,ORD-20250904-0103,SKU053,零食_06,2
2025-09-04,ORD-20250904-0103,SKU017,冷凍食品_02,19
2025-09-04,ORD-20250904-0103,SKU083,零食_09,1
2025-09-04,ORD-20250904-0103,SKU027,冷凍食品_03,9
2025-09-04,ORD-20250904-0103,SKU035,調味料_04,9
2025-09-04,ORD-20250904-0103,SKU034,罐頭_04,12
2025-09-04,ORD-20250904-0103,SKU071,即食麵_08,3
2025-09-04,ORD-20250904-0104,SKU030,紙品_03,6
2025-09-04,ORD-20250904-0104,SKU011,即食麵_02,7
2025-09-04,ORD-20250904-0104,SKU001,即食麵_01,25
2025-09-04,ORD-20250904-0104,SKU018,個人保養_02,7
2025-09-04,ORD-20250904-0104,SKU001,即食麵_01,24
2025-09-04,ORD-20250904-0104,SKU012,飲料_02,24
2025-09-04,ORD-20250904-0105,SKU013,零食_02,24
2025-09-04,ORD-20250904-0105,SKU029,清潔用品_03,9
2025-09-04,ORD-20250904-0105,SKU090,紙品_09,5
2025-09-04,ORD-20250904-0105,SKU050,紙品_05,4
2025-09-04,ORD-20250904-0105,SKU001,即食麵_01,6
2025-09-04,ORD-20250904-0105,SKU080,紙品_08,4
2025-09-04,ORD-20250904-0105,SKU028,個人保養_03,3
2025-09-04,ORD-20250904-0105,SKU004,罐頭_01,15
2025-09-04,ORD-20250904-0106,SKU002,飲料_01,17
2025-09-04,ORD-20250904-0106,SKU037,冷凍食品_04,8
2025-09-04,ORD-20250904-0106,SKU001,即食麵_01,15
2025-09-04,ORD-20250904-0106,SKU045,調味料_05,12
2025-09-04,ORD-20250904-0106,SKU098,個人保養_10,5
2025-09-04,ORD-20250904-0106,SKU023,零食_03,2
2025-09-04,ORD-20250904-0106,SKU032,飲料_04,12
2025-09-04,ORD-20250904-0106,SKU011,即食麵_02,25
2025-09-04,ORD-20250904-0106,SKU082,飲料_09,3
2025-09-04,ORD-20250904-0107,SKU009,清潔用品_01,24
2025-09-04,ORD-20250904-0107,SKU027,冷凍食品_03,4
2025-09-04,ORD-20250904-0107,SKU013,零食_02,15
2025-09-04,ORD-20250904-0107,SKU006,米麵_01,7
2025-09-04,ORD-20250904-0108,SKU039,清潔用品_04,10
2025-09-04,ORD-20250904-0108,SKU082,飲料_09,4
2025-09-04,ORD-20250904-0108,SKU008,個人保養_01,25
2025-09-04,ORD-20250904-0108,SKU038,個人保養_04,7
2025-09-04,ORD-20250904-0108,SKU039,清潔用品_04,4
2025-09-04,ORD-20250904-0108,SKU002,飲料_01,21
2025-09-04,ORD-20250904-0108,SKU045,調味料_05,3
2025-09-04,ORD-20250904-0108,SKU002,飲料_01,25
2025-09-04,ORD-20250904-0109,SKU015,調味料_02,7
2025-09-04,ORD-20250904-0109,SKU011,即食麵_02,14
2025-09-04,ORD-20250904-0109,SKU011,即食麵_02,8
2025-09-04,ORD-20250904-0109,SKU004,罐頭_01,21
2025-09-04,ORD-20250904-0109,SKU005,調味料_01,22
2025-09-04,ORD-20250904-0109,SKU088,個人保養_09,5
2025-09-04,ORD-20250904-0109,SKU020,紙品_02,6
2025-09-04,ORD-20250904-0109,SKU005,調味料_01,15
2025-09-04,ORD-20250904-0109,SKU003,零食_01,24
2025-09-04,ORD-20250904-0110,SKU031,即食麵_04,4
2025-09-04,ORD-20250904-0110,SKU003,零食_01,19
2025-09-04,ORD-20250904-0110,SKU004,罐頭_01,6
2025-09-04,ORD-20250904-0110,SKU043,零食_05,8
2025-09-04,ORD-20250904-0110,SKU034,罐頭_04,7
2025-09-04,ORD-20250904-0111,SKU047,冷凍食品_05,5
2025-09-04,ORD-20250904-0111,SKU093,零食_10,3
2025-09-04,ORD-20250904-0111,SKU032,飲料_04,12
2025-09-04,ORD-20250904-0111,SKU052,飲料_06,5
2025-09-04,ORD-20250904-0111,SKU057,冷凍食品_06,4
2025-09-04,ORD-20250904-0111,SKU005,調味料_01,19
2025-09-04,ORD-20250904-0111,SKU005,調味料_01,14
2025-09-04,ORD-20250904-0111,SKU092,飲料_10,4
2025-09-04,ORD-20250904-0111,SKU057,冷凍食品_06,5
2025-09-04,ORD-20250904-0112,SKU015,調味料_02,8
2025-09-04,ORD-20250904-0112,SKU003,零食_01,21
2025-09-04,ORD-20250904-0112,SKU004,罐頭_01,8
2025-09-04,ORD-20250904-0112,SKU032,飲料_04,6
2025-09-04,ORD-20250904-0112,SKU073,零食_08,1
2025-09-04,ORD-20250904-0112,SKU001,即食麵_01,10
2025-09-04,ORD-20250904-0112,SKU020,紙品_02,13
2025-09-04,ORD-20250904-0112,SKU012,飲料_02,19
2025-09-04,ORD-20250904-0113,SKU003,零食_01,21
2025-09-04,ORD-20250904-0113,SKU016,米麵_02,16
2025-09-04,ORD-20250904-0113,SKU088,個人保養_09,2
2025-09-04,ORD-20250904-0113,SKU005,調味料_01,17
2025-09-04,ORD-20250904-0113,SKU017,冷凍食品_02,7
2025-09-04,ORD-20250904-0113,SKU011,即食麵_02,16
2025-09-04,ORD-20250904-0113,SKU001,即食麵_01,12
2025-09-04,ORD-20250904-0113,SKU001,即食麵_01,5
2025-09-04,ORD-20250904-0114,SKU085,調味料_09,4
2025-09-04,ORD-20250904-0114,SKU066,米麵_07,2
2025-09-04,ORD-20250904-0114,SKU037,冷凍食品_04,9
2025-09-04,ORD-20250904-0114,SKU058,個人保養_06,4
2025-09-04,ORD-20250904-0114,SKU003,零食_01,24
2025-09-04,ORD-20250904-0114,SKU007,冷凍食品_01,5
2025-09-04,ORD-20250904-0115,SKU001,即食麵_01,24
2025-09-04,ORD-20250904-0115,SKU005,調味料_01,21
2025-09-04,ORD-20250904-0115,SKU003,零食_01,18
2025-09-04,ORD-20250904-0115,SKU087,冷凍食品_09,1
2025-09-04,ORD-20250904-0116,SKU005,調味料_01,20
2025-09-04,ORD-20250904-0116,SKU002,飲料_01,24
2025-09-04,ORD-20250904-0116,SKU005,調味料_01,22
2025-09-04,ORD-20250904-0116,SKU036,米麵_04,2
2025-09-04,ORD-20250904-0116,SKU034,罐頭_04,12
2025-09-04,ORD-20250904-0116,SKU001,即食麵_01,21
2025-09-04,ORD-20250904-0117,SKU006,米麵_01,16
2025-09-04,ORD-20250904-0117,SKU003,零食_01,7
2025-09-04,ORD-20250904-0117,SKU016,米麵_02,21
2025-09-04,ORD-20250904-0117,SKU033,零食_04,10
2025-09-04,ORD-20250904-0117,SKU006,米麵_01,21
2025-09-04,ORD-20250904-0117,SKU015,調味料_02,21
2025-09-04,ORD-20250904-0117,SKU039,清潔用品_04,10
2025-09-04,ORD-20250904-0117,SKU002,飲料_01,5
2025-09-04,ORD-20250904-0118,SKU073,零食_08,2
2025-09-04,ORD-20250904-0118,SKU001,即食麵_01,25
2025-09-04,ORD-20250904-0118,SKU013,零食_02,8
2025-09-04,ORD-20250904-0118,SKU012,飲料_02,23
2025-09-04,ORD-20250904-0118,SKU051,即食麵_06,3
2025-09-04,ORD-20250904-0118,SKU011,即食麵_02,9
2025-09-04,ORD-20250904-0118,SKU001,即食麵_01,6
2025-09-04,ORD-20250904-0119,SKU026,米麵_03,12
2025-09-04,ORD-20250904-0119,SKU062,飲料_07,2
2025-09-04,ORD-20250904-0119,SKU003,零食_01,9
2025-09-04,ORD-20250904-0119,SKU056,米麵_06,1
2025-09-04,ORD-20250904-0119,SKU018,個人保養_02,19
2025-09-04,ORD-20250904-0119,SKU043,零食_05,2
2025-09-04,ORD-20250904-0120,SKU004,罐頭_01,22
2025-09-04,ORD-20250904-0120,SKU058,個人保養_06,4
2025-09-04,ORD-20250904-0120,SKU075,調味料_08,3
2025-09-04,ORD-20250904-0120,SKU009,清潔用品_01,6
2025-09-04,ORD-20250904-0120,SKU008,個人保養_01,25
2025-09-04,ORD-20250904-0120,SKU013,零食_02,11
2025-09-04,ORD-20250904-0121,SKU011,即食麵_02,17
2025-09-04,ORD-20250904-0121,SKU056,米麵_06,4
2025-09-04,ORD-20250904-0121,SKU071,即食麵_08,4
2025-09-04,ORD-20250904-0121,SKU010,紙品_01,15
2025-09-04,ORD-20250904-0121,SKU002,飲料_01,10
2025-09-04,ORD-20250904-0121,SKU012,飲料_02,20
2025-09-04,ORD-20250904-0122,SKU021,即食麵_03,7
2025-09-04,ORD-20250904-0122,SKU083,零食_09,1
2025-09-04,ORD-20250904-0122,SKU023,零食_03,3
2025-09-04,ORD-20250904-0122,SKU060,紙品_06,3
2025-09-04,ORD-20250904-0122,SKU048,個人保養_05,12
2025-09-04,ORD-20250904-0122,SKU001,即食麵_01,14
2025-09-04,ORD-20250904-0122,SKU032,飲料_04,6
2025-09-04,ORD-20250904-0122,SKU063,零食_07,4
2025-09-04,ORD-20250904-0122,SKU025,調味料_03,11
2025-09-04,ORD-20250904-0123,SKU015,調味料_02,6
2025-09-04,ORD-20250904-0123,SKU042,飲料_05,3
2025-09-04,ORD-20250904-0123,SKU011,即食麵_02,25
2025-09-04,ORD-20250904-0123,SKU001,即食麵_01,17
2025-09-04,ORD-20250904-0123,SKU072,飲料_08,3
2025-09-04,ORD-20250904-0123,SKU011,即食麵_02,21
2025-09-04,ORD-20250904-0123,SKU100,紙品_10,2
2025-09-04,ORD-20250904-0123,SKU007,冷凍食品_01,5
2025-09-04,ORD-20250904-0123,SKU096,米麵_10,2
2025-09-05,ORD-20250905-0124,SKU056,米麵_06,3
2025-09-05,ORD-20250905-0124,SKU001,即食麵_01,16
2025-09-05,ORD-20250905-0124,SKU001,即食麵_01,19
2025-09-05,ORD-20250905-0124,SKU056,米麵_06,1
2025-09-05,ORD-20250905-0124,SKU011,即食麵_02,23
2025-09-05,ORD-20250905-0124,SKU012,飲料_02,9
2025-09-05,ORD-20250905-0124,SKU028,個人保養_03,10
2025-09-05,ORD-20250905-0124,SKU032,飲料_04,7
2025-09-05,ORD-20250905-0124,SKU041,即食麵_05,8
2025-09-05,ORD-20250905-0125,SKU037,冷凍食品_04,10
2025-09-05,ORD-20250905-0125,SKU006,米麵_01,8
2025-09-05,ORD-20250905-0125,SKU002,飲料_01,13
2025-09-05,ORD-20250905-0125,SKU049,清潔用品_05,6
2025-09-05,ORD-20250905-0125,SKU021,即食麵_03,9
2025-09-05,ORD-20250905-0125,SKU013,零食_02,11
2025-09-05,ORD-20250905-0126,SKU007,冷凍食品_01,7
2025-09-05,ORD-20250905-0126,SKU082,飲料_09,3
2025-09-05,ORD-20250905-0126,SKU020,紙品_02,16
2025-09-05,ORD-20250905-0126,SKU002,飲料_01,7
2025-09-05,ORD-20250905-0126,SKU069,清潔用品_07,5
2025-09-05,ORD-20250905-0126,SKU017,冷凍食品_02,22
2025-09-05,ORD-20250905-0126,SKU078,個人保養_08,3
2025-09-05,ORD-20250905-0126,SKU017,冷凍食品_02,14
2025-09-05,ORD-20250905-0127,SKU046,米麵_05,3
2025-09-05,ORD-20250905-0127,SKU084,罐頭_09,2
2025-09-05,ORD-20250905-0127,SKU036,米麵_04,4
2025-09-05,ORD-20250905-0127,SKU058,個人保養_06,2
2025-09-05,ORD-20250905-0127,SKU022,飲料_03,9
2025-09-05,ORD-20250905-0128,SKU011,即食麵_02,9
2025-09-05,ORD-20250905-0128,SKU028,個人保養_03,11
2025-09-05,ORD-20250905-0128,SKU018,個人保養_02,7
2025-09-05,ORD-20250905-0128,SKU096,米麵_10,1
2025-09-05,ORD-20250905-0129,SKU013,零食_02,9
2025-09-05,ORD-20250905-0129,SKU046,米麵_05,7
2025-09-05,ORD-20250905-0129,SKU019,清潔用品_02,25
2025-09-05,ORD-20250905-0129,SKU014,罐頭_02,7
2025-09-05,ORD-20250905-0129,SKU014,罐頭_02,19
2025-09-05,ORD-20250905-0129,SKU028,個人保養_03,9
2025-09-05,ORD-20250905-0130,SKU023,零食_03,3
2025-09-05,ORD-20250905-0130,SKU002,飲料_01,21
2025-09-05,ORD-20250905-0130,SKU065,調味料_07,2
2025-09-05,ORD-20250905-0130,SKU026,米麵_03,6
2025-09-05,ORD-20250905-0130,SKU030,紙品_03,4
2025-09-05,ORD-20250905-0130,SKU054,罐頭_06,2
2025-09-05,ORD-20250905-0130,SKU002,飲料_01,15
2025-09-05,ORD-20250905-0130,SKU021,即食麵_03,5
2025-09-05,ORD-20250905-0130,SKU072,飲料_08,3
2025-09-05,ORD-20250905-0131,SKU077,冷凍食品_08,5
2025-09-05,ORD-20250905-0131,SKU068,個人保養_07,2
2025-09-05,ORD-20250905-0131,SKU006,米麵_01,23
2025-09-05,ORD-20250905-0131,SKU035,調味料_04,11
2025-09-05,ORD-20250905-0131,SKU026,米麵_03,4
2025-09-05,ORD-20250905-0131,SKU002,飲料_01,10
2025-09-05,ORD-20250905-0131,SKU008,個人保養_01,24
2025-09-05,ORD-20250905-0131,SKU024,罐頭_03,11
2025-09-05,ORD-20250905-0132,SKU067,冷凍食品_07,5
2025-09-05,ORD-20250905-0132,SKU027,冷凍食品_03,6
2025-09-05,ORD-20250905-0132,SKU064,罐頭_07,2
2025-09-05,ORD-20250905-0132,SKU001,即食麵_01,23
2025-09-05,ORD-20250905-0132,SKU001,即食麵_01,18
2025-09-05,ORD-20250905-0132,SKU036,米麵_04,11
2025-09-05,ORD-20250905-0133,SKU001,即食麵_01,6
2025-09-05,ORD-20250905-0133,SKU076,米麵_08,2
2025-09-05,ORD-20250905-0133,SKU025,調味料_03,9
2025-09-05,ORD-20250905-0133,SKU036,米麵_04,8
2025-09-05,ORD-20250905-0133,SKU008,個人保養_01,20
2025-09-05,ORD-20250905-0133,SKU006,米麵_01,19
2025-09-05,ORD-20250905-0133,SKU061,即食麵_07,2
2025-09-05,ORD-20250905-0133,SKU014,罐頭_02,15
2025-09-05,ORD-20250905-0133,SKU017,冷凍食品_02,24
2025-09-05,ORD-20250905-0134,SKU009,清潔用品_01,9
2025-09-05,ORD-20250905-0134,SKU047,冷凍食品_05,7
2025-09-05,ORD-20250905-0134,SKU049,清潔用品_05,10
2025-09-05,ORD-20250905-0134,SKU070,紙品_07,5
2025-09-05,ORD-20250905-0134,SKU095,調味料_10,1
2025-09-05,ORD-20250905-0135,SKU006,米麵_01,24
